#;NAME;ELONG;ELAT;F0;PEPOCH;BINARY
3192;J2129+4119;345.09;52.04;0.59262128589;58695;*
3193;J2129-5721;303.827964329;-39.899967603;268.3592272034145;55697;T2
3194;J2131-31;315.06;-15.44;0.3;*;*
3195;J2133-0049A;325.42;12.95;98.5;*;*
3196;J2133-0049B;325.42;12.95;143.5;*;*
3197;J2133-0049C;325.42;12.95;333.3;*;*
3198;J2133-0049D;325.42;12.95;237.0;*;*
3199;J2133-0049E;325.42;12.95;270.3;*;*
3200;J2136-1606;321.04;-1.71;0.81483959791;55764.0;*
3201;J2136-5046;308.41;-34.32;3.74080251222;57812;*
3202;J2137+6428;20.1556;68.10698;0.57110576181;56500;*
3203;J2138+4911;355.01;57.70;1.436429;58941.118314;*
3204;J2139+00;327.42;13.78;3.20031;49717;*
3205;J2139+2242;336.15;34.43;0.922923422192;49800.0;*
3206;J2139+4716;353.32;55.98;3.5354509962;55225;*
3207;J2139+4738g;353.71;56.27;1.795203;*;*
3208;J2140-2310A;319.71;-8.74;90.74962674670;52162.0;ELL1
3209;J2140-2310B;319.70;-8.74;77.003746;52161.997395;*
3210;J2143+0654;330.49;19.42;0.1060644595;54383.649;*
3211;J2144-3933;314.60;-24.40;0.11751119527;49016.0000;*
3212;J2144-5237;308.83;-36.48;198.3554831467;57328;ELL1
3213;J2145-0750;326.024614276;5.31305359;62.29588783082522;55657;T2
3214;J2145+21;336.76;32.35;0.7;*;*
3215;J2148-34;317.52;-19.48;1.1;*;*
3216;B2148+63;19.86;66.41;2.63060738985;43890.800;*
3217;J2150-03;328.65;9.52;285.7;*;*
3218;B2148+52;2.25;59.25;3.010183406447;49693.00;*
3219;J2151+2315;339.48;33.82;1.684824546;51594.0;*
3220;J2154-2812;320.97;-14.53;0.74440127163;57297;*
3221;J2155+2813;343.00;37.98;0.6214963159;51594.0;*
3222;B2152-31;320.02365;-17.5087;0.970871795612;48714.00;*
3223;B2151-56;308.33;-40.81;0.7279851537;43557.1304;*
3224;J2156+2618;342.26;36.14;2.00743121914;49079.5;*
3225;B2154+40;351.29;48.46;0.655623504347;49277.00;*
3226;J2158-27;322.20;-13.69;2.1;*;*
3227;J2202+21;341.49;31.46;*;*;*
3228;J2203+50;1.69;55.87;1.342282;54100;*
3229;J2204+2700;344.71;35.98;11.80601087935;56805;DDH
3230;J2205+1444;339.07;24.71;1.06608191007;49079.5;*
3231;J2205+6012;16.24;62.99;414.937759;*;*
3232;J2206+6151;19.25;63.94;3.09910744206;56100;*
3233;J2207-15;328.45;-3.19;1.3;*;*
3234;J2208+4056;354.46060;47.91605;1.56996372132;56375;*
3235;J2208+5500;8.93;59.13;1.07162470101;56675;*
3236;J2209+22;343.12;30.29;0.562778;*;*
3237;J2210+57;12.92;60.64;0.48604;56292;*
3238;B2210+29;348.00;37.52;0.995428466049;49686.00;*
3239;J2213+53;7.33;57.19;1.331558;54100;*
3240;J2214+3000;348.80914698;37.71314767;320.5922923290326;56885.00;ELL1
3241;J2215+1538;341.99;24.57;2.672397048165;49079.5;*
3242;J2215+5135;6.22;55.87;383.1975942761;55610.00;ELL1
3243;J2216+5759;14.63;60.50;2.38605248497;56100;*
3244;J2217+5733;14.32;60.02;0.94621311300;56675;*
3245;B2217+47;3.29;52.54;1.857117736985;46599.00;*
3246;J2222-0137;336.73;7.98;30.4712137997271;58000;ELL1H+
3247;J2222+2923;350.50575;36.34534;3.553671095841;51242.00;*
3248;J2222+5602;12.95;58.53;0.748503;54100;*
3249;J2225+35;354.60;41.56;1.063830;54466;*
3250;B2224+65;29.10;64.30;1.46511023680;54420;*
3251;J2227+30;352.25;36.98;1.187073;49700;*
3252;J2228+6447;27.9436;63.61524;0.52826709593;56500;*
3253;J2228-65;307.09;-50.16;0.364169;55955;*
3254;J2229+2643;350.695637698;33.29017364;335.8162133708968;57212.00;DD
3255;J2229+6114;21.87;61.43;19.37099515;51980.0;*
3256;B2227+61;23.36105;61.916391;2.257058359945;49840.00;*
3257;J2234+0611;342.61;14.08;279.5965821510426;56794.093186;DDK
3258;J2234+0944;344.119019627;17.31858202;275.7078326240928;57186.00;ELL1
3259;J2234+2114;349.18;27.83;0.73597310008;49079.5;*
3260;J2235+1506;346.60;22.16;16.731540990294;49250.0;*
3261;J2236-5527;315.98;-42.51;144.76914215406;55758;BT
3262;J2238+5903;20.16;59.11;6.1450029089;54800;*
3263;J2238+6021;21.95;60.03;0.325733;54100;*
3264;J2240+5832;19.82;58.54;7.1462;54000;*
3265;J2241-5236;318.696383267;-40.393412229;457.3101495463383;56732;T2
3266;J2241+6941;39.1473;65.08555;1.16904199244;56500;*
3267;B2241+69;39.6093;65.03005;0.600780731556;49690.00;*
3268;J2243+1518;348.45;21.62;1.675604720772;53258;*
3269;J2244+63;27.01;61.20;2.169197;54100;*
3270;J2248-0101;343.11;6.07;2.095411990345;50866.00;*
3271;J2251+24;354.32;28.75;0.6;*;*
3272;J2251-3711;329.14;-27.50;0.082490793464;57900;*
3273;J2253+1516;350.82;20.61;1.262250264859;49079.5;*
3274;J2256-1024;341.48;-3.41;435.8187550969386;55549.0;BTX
3275;J2257-16;339.33;-8.57;2.1;*;*
3276;B2255+58;23.587606;57.377427;2.71557265035;50085.00;*
3277;J2301+5852;23.76;56.89;0.14328554678;54852.0;*
3278;J2302+4442;9.78043683;45.66543391;192.5919636477142;56947.00;DD
3279;J2302+6028;26.04;57.91;0.828909520456;49800.0;*
3280;B2303+30;1.46;33.52;0.634563531429;48714.00;*
3281;B2303+46;12.42;47.36;0.937759872398;46107.0;BT
3282;J2306+31;1.72;33.83;2.927400;*;*
3283;J2307+2225;357.45;25.68;1.86626740089;49079.5;*
3284;B2306+55;21.28;53.98;2.104963256901;48717.00;*
3285;J2310-0555;346.22;-0.53;382.76240356282;56879;ELL1
3286;J2310+6706;37.3837;61.4356;0.5141946062;57225;*
3287;J2312+6931;41.8523;62.62711;1.22944554793;56500;*
3288;B2310+42;10.60;43.12;2.861773352516;48241.00;*
3289;J2315+58;25.01;55.00;0.942507;54100;*
3290;J2317+1439;356.129405623;17.68023253;290.25460815391;55644.00;ELL1H
3291;B2315+21;359.53;24.11;0.6922076991330;48716.00;*
3292;J2319+6411;33.90;58.91;4.6292378837998;56100;*
3293;B2319+60;29.09052;56.12965;0.4431664652530;49303.00;*
3294;J2322+2057;0.14;22.88;207.96816335831;55000;*
3295;J2322-2650;340.44;-20.90;288.758695112907;56152.0;ELL1
3296;J2323+1214;356.53;14.85;0.265993420483;58315.0;*
3297;B2321-61;319.08;-50.52;0.425987202198;57600;*
3298;J2325-0530;349.85;-1.62;1.15109885937;56774;*
3299;B2323+63;33.39;57.84;0.696228754897;48309.00;*
3300;B2324+60;30.914150;56.273197;4.279869765973;49678.00;*
3301;J2326+6141;30.48;56.20;1.265823;54100;*
3302;J2327+62;31.92;56.81;3.759398;*;*
3303;J2329+16;0.05;18.51;1.582028;55343;*
3304;J2329+4743;17.68;45.59;1.372855822306;57950;*
3305;B2327-20;345.12;-15.49;0.6084123279226;49878.00;*
3306;J2333+6145;32.55;56.11;1.321179569839;56100;*
3307;J2336-01;353.90;0.62;0.971062;*;*
3308;B2334+61;33.23;55.86;2.01869363589;54521;*
3309;J2338+4818;19.84;45.26;8.42387236305;58909.654;DD
3310;J2339-0533;353.13;-3.07;346.71337922051;55100;ELL1
3311;J2340+08;359.01;9.75;3.297066;56098;*
3312;J2343+6221;34.73;55.73;0.555864;54100;*
3313;J2346-0609;354.53;-4.35;0.846407950019;51021.00;*
3314;J2347+02;357.81;3.13;0.7;*;*
3315;J2350+31;11.76;29.68;1.968117;*;*
3316;J2351+8533;78.8764;66.3376;0.98840874179;56500;*
3317;J2352+65;39.40;56.87;0.859107;54100;*
3318;J2354-22;349.24;-20.34;1.792128;54973;*
3319;B2351+61;35.85;54.53;1.058443115007;49405.00;*
3320;J2355+2246;8.55;21.21;0.54318721077;57102;*
3321;J0040+5716;0.675662694;57.27356611;*;*;*
3322;J0055+5117;0.929276889;51.2901725;*;*;*
3323;J0102+6537;15.04249736;65.6203925;*;*;*
3324;J0108+6608;15.13958639;66.14290472;*;*;*
3325;J0147+5922;15.79573469;59.36757806;*;*;*
3326;J0151-0635;15.85631039;-6.584161389;*;*;*
3327;J0152-1637;15.86968164;-16.63155472;*;*;*
3328;J0157+6212;15.96387308;62.20739333;*;*;*
3329;J0323+3944;45.39073872;39.74789861;*;*;*
3330;J0332+5434;45.54983531;54.57870583;*;*;*
3331;J0335+4555;45.58795611;45.93151389;*;*;*
3332;J0357+5236;45.96245533;52.61597278;*;*;*
3333;J0406+6138;60.10835536;61.64482889;*;*;*
3334;J0601-0527;90.03304875;-5.464124167;*;*;*
3335;J0614+2229;90.23805708;22.49912472;*;*;*
3336;J0629+2415;90.48492419;24.26154139;*;*;*
3337;J0729-1836;105.4923161;-18.6117375;*;*;*
3338;J0823+0159;120.3860459;1.986796111;*;*;*
3339;J0826+2637;120.4476396;26.62260694;*;*;*
3340;J1136+1551;165.6008676;15.85385917;*;*;*
3341;J1257-1027;180.9513229;-10.45154306;*;*;*
3342;J1321+8323;195.3626843;83.39427667;*;*;*
3343;J1532+2745;225.5362123;27.76377944;*;*;*
3344;J1543-0620;225.7250386;-6.345923056;*;*;*
3345;J1607-0032;240.1200172;-0.544861111;*;*;*
3346;J1623-0908;240.3882388;-9.146903611;*;*;*
3347;J1645-0317;240.7505669;-3.299398333;*;*;*
3348;J1703-1846;255.064192;-18.77079778;*;*;*
3349;J1735-0724;255.5847147;-7.4144875;*;*;*
3350;J1741-0840;255.6896008;-8.675476944;*;*;*
3351;J1754+5201;255.9063631;52.02006694;*;*;*
3352;J1820-0427;270.3479426;-4.46048;*;*;*
3353;J1833-0338;270.5616376;-3.651186111;*;*;*
3354;J1840+5640;270.6790391;56.68191028;*;*;*
3355;J1912+2104;285.2120388;21.07609167;*;*;*
3356;J1917+1353;285.2943851;13.89918694;*;*;*
3357;J1913+1400;285.2234314;14.01460111;*;*;*
3358;J1919+0021;285.330742;0.361033611;*;*;*
3359;J1937+2544;285.6170153;25.73706833;*;*;*
3360;J2006-0807;300.1045459;-8.117266389;*;*;*
3361;J2046-0421;300.7667145;-4.357292778;*;*;*
3362;J2046+1540;300.7775938;15.67598806;*;*;*
3363;J2113+2754;315.2178757;27.90033528;*;*;*
3364;J2113+4644;315.2234246;46.73578778;*;*;*
3365;J2149+6329;315.8329727;63.49563083;*;*;*
3366;J2150+5247;315.8438193;52.79709972;*;*;*
3367;J2212+2933;330.2064847;29.551505;*;*;*
3368;J2225+6535;330.4313458;65.59340972;*;*;*
3369;J2305+3100;345.0995337;31.00035861;*;*;*
3370;J2317+2149;345.2994004;21.83000528;*;*;*
3371;J2325+6316;345.4203668;63.28121167;*;*;*
3372;J2354+6155;345.901328;61.92967778;*;*;*
